region,channel,service_type,plan_type,customer_type,address_verified,network_available,inventory_available,credit_check_passed,installation_required,monthly_charge,previous_failed_orders,order_result
South,Store,Fiber,Premium,Existing,0,1,1,1,1,153.5152326900053,1,0
North,Online,5G,Premium,New,1,1,1,1,1,92.51060688014527,0,0
North,Online,DSL,Basic,Existing,1,1,1,1,1,177.045042649849,1,0
South,Online,Fiber,Standard,New,1,1,1,1,0,101.47161626927968,0,0
South,Store,Fiber,Standard,Existing,1,1,1,1,1,199.9003706313097,1,0
North,Store,Fiber,Premium,New,1,1,1,1,1,116.0121972129196,0,0
West,Online,DSL,Premium,Existing,1,1,0,1,0,181.9849461506589,1,0
North,Store,Fiber,Standard,Existing,1,1,1,0,1,75.33755775550551,0,0
North,Phone,Fiber,Standard,Existing,0,1,0,1,0,40.55871172893408,1,0
North,Store,5G,Basic,Existing,1,1,1,1,0,122.09590797537297,1,0
South,Store,Fiber,Premium,New,1,1,0,1,1,122.3855534257466,0,0
West,Store,DSL,Premium,New,1,1,1,1,1,192.7978995856482,0,0
North,Phone,5G,Standard,Existing,1,0,0,1,0,71.24635399869128,0,1
South,Phone,DSL,Basic,Existing,1,1,1,1,1,71.54367924591784,2,0
East,Phone,5G,Standard,New,1,1,1,1,1,107.11199043781747,0,0
East,Online,5G,Premium,Existing,1,1,1,1,0,122.81998522510962,2,0
North,Online,Fiber,Premium,Existing,1,1,1,1,1,142.6889803793672,1,0
East,Phone,DSL,Premium,New,1,1,1,1,0,87.16342052513272,1,0
West,Online,Fiber,Premium,New,1,1,1,1,0,82.39008185573802,0,0
East,Online,5G,Basic,New,1,1,1,1,1,174.47809757213525,1,0
East,Online,Fiber,Premium,New,1,1,0,1,0,119.2251328727985,0,0
West,Phone,5G,Standard,Existing,0,1,1,1,0,189.0461291819495,1,0
North,Store,5G,Basic,Existing,1,1,1,1,0,149.34583771628084,1,0
North,Phone,DSL,Basic,Existing,1,1,1,1,0,49.991549313160384,0,0
West,Phone,DSL,Premium,Existing,1,0,1,1,0,57.15910681482788,1,0
West,Online,DSL,Basic,New,1,1,1,1,0,179.13161166165116,2,0
West,Online,DSL,Premium,Existing,1,1,1,1,0,73.70402510933843,0,0
East,Store,Fiber,Basic,Existing,1,1,1,0,0,66.87703482054008,0,0
West,Store,DSL,Basic,New,1,1,1,1,0,182.0223254630386,0,0
South,Store,DSL,Standard,Existing,1,1,1,1,0,192.71616620381675,0,0
East,Store,DSL,Standard,New,1,1,1,1,0,144.37419204536636,1,0
North,Phone,5G,Standard,New,1,1,0,1,0,56.25235618887395,1,0
North,Store,5G,Basic,New,1,1,1,1,0,43.5332148569978,1,0
North,Phone,DSL,Standard,New,1,1,1,1,0,135.81257950479056,0,0
East,Online,5G,Standard,New,0,1,1,0,0,49.432054765579366,2,1
South,Store,5G,Standard,Existing,1,1,1,1,0,127.72043418292336,1,0
West,Online,Fiber,Basic,Existing,1,1,1,1,1,104.29253680513705,0,0
West,Online,5G,Premium,Existing,1,1,1,1,0,45.225661526725,0,0
North,Phone,Fiber,Standard,New,0,1,1,1,1,192.6439825610568,0,0
North,Store,5G,Basic,New,1,0,1,0,0,41.43008250381817,0,1
East,Phone,DSL,Basic,Existing,0,1,1,1,0,96.66712849027014,1,0
South,Online,5G,Premium,New,0,1,1,1,0,168.9018579747153,0,0
West,Store,5G,Standard,New,1,1,1,1,1,195.9170077406259,0,0
East,Online,Fiber,Basic,New,1,1,1,1,0,47.22638008936322,0,0
West,Online,DSL,Basic,Existing,1,1,1,1,1,192.12438119901844,2,0
North,Store,Fiber,Basic,New,1,1,1,1,0,93.83446963380243,0,0
West,Store,DSL,Premium,New,1,1,1,0,0,65.35575550052299,1,0
South,Store,DSL,Standard,New,0,1,1,1,0,171.78200428212295,1,0
South,Phone,Fiber,Basic,Existing,1,1,1,1,0,142.81697398809285,0,0
North,Phone,5G,Basic,New,0,1,1,1,0,55.88078293294805,1,0
South,Online,DSL,Basic,Existing,1,1,1,1,1,138.9348397185172,2,0
South,Store,5G,Basic,New,1,1,1,1,0,170.6558216194708,2,0
East,Online,Fiber,Standard,New,0,1,1,1,0,127.8369150374844,0,0
West,Online,Fiber,Standard,Existing,1,1,0,1,1,94.82227824287551,0,0
North,Online,Fiber,Basic,Existing,1,1,1,1,0,74.21036041388128,0,0
North,Online,Fiber,Basic,Existing,1,1,1,1,1,160.08198585280843,2,0
North,Online,DSL,Basic,New,1,1,1,1,0,103.86836143088927,0,0
North,Store,Fiber,Premium,Existing,1,1,0,1,0,173.10955191947932,0,0
North,Phone,5G,Premium,Existing,1,1,0,1,0,162.26952481910564,1,0
South,Store,5G,Premium,Existing,0,1,1,1,0,160.38558035122048,1,0
East,Store,DSL,Basic,New,1,1,1,1,1,167.0303875366374,1,0
North,Store,Fiber,Premium,Existing,1,1,1,1,1,128.89956671285825,0,0
East,Phone,DSL,Standard,New,1,1,1,1,0,164.73621042975805,1,0
East,Phone,DSL,Premium,New,1,1,1,1,1,180.60636098640865,1,0
South,Phone,DSL,Basic,New,1,1,1,1,0,88.15412466024844,1,0
North,Store,Fiber,Standard,Existing,1,1,1,1,1,80.28609087344847,2,0
South,Phone,5G,Basic,Existing,0,1,1,0,0,113.40347947349335,0,1
North,Online,5G,Standard,Existing,0,1,0,1,0,128.44700472831576,0,0
South,Phone,DSL,Premium,Existing,1,1,1,1,0,44.502272654163875,1,0
East,Store,DSL,Premium,New,1,1,0,1,0,69.08467061897136,1,0
North,Store,5G,Standard,Existing,0,1,1,1,0,43.55756994822439,2,0
West,Online,5G,Standard,Existing,1,1,1,1,0,129.8728419231578,1,0
East,Phone,Fiber,Basic,New,1,0,1,1,0,163.37882445576892,1,0
West,Phone,DSL,Standard,Existing,1,1,0,1,0,172.2355601687897,0,0
East,Online,Fiber,Basic,New,0,1,1,1,0,129.35131293608993,0,0
South,Store,5G,Standard,New,1,1,1,1,1,46.58357771452838,0,0
North,Store,5G,Standard,Existing,0,1,1,1,0,134.51584296225903,0,0
East,Phone,5G,Premium,New,0,1,1,1,0,103.89778104300453,1,0
South,Phone,5G,Premium,New,1,1,1,1,0,175.81207861411758,0,0
North,Phone,Fiber,Basic,New,0,1,1,0,1,105.0495039094967,0,1
North,Phone,5G,Basic,Existing,1,0,1,1,0,154.91313151731143,0,0
East,Phone,DSL,Basic,Existing,1,0,1,1,1,71.15855519931625,0,0
North,Store,5G,Standard,Existing,1,1,1,1,1,187.73652768244614,1,0
East,Store,DSL,Standard,New,1,1,1,1,1,87.24337053148743,0,0
North,Store,5G,Basic,Existing,1,0,1,1,1,40.927950568259384,1,0
West,Store,Fiber,Standard,Existing,1,1,1,1,0,53.05099481390158,0,0
South,Online,DSL,Premium,New,1,1,1,1,0,76.69823765483996,0,0
West,Store,Fiber,Standard,Existing,1,1,1,1,0,66.47764317159309,1,0
East,Online,5G,Premium,Existing,1,1,1,1,0,70.473007375837,0,0
West,Store,Fiber,Basic,New,1,0,1,1,1,132.67869978228637,0,0
East,Phone,5G,Standard,Existing,1,0,0,1,0,115.73776065483742,0,1
North,Phone,Fiber,Basic,New,1,0,1,1,1,153.92961357212397,2,1
North,Phone,Fiber,Premium,Existing,1,1,1,1,0,166.45330222861537,1,0
East,Online,DSL,Basic,Existing,1,1,1,1,0,122.66976881814104,0,0
West,Store,5G,Premium,Existing,1,1,1,1,0,134.8616172688378,0,0
North,Store,Fiber,Premium,New,1,1,1,1,0,164.11528790187185,2,0
South,Online,5G,Basic,Existing,1,1,0,1,0,54.38284961868072,0,0
North,Online,DSL,Premium,Existing,1,0,0,1,1,109.43610965679696,0,1
South,Online,Fiber,Basic,New,1,0,0,1,0,124.54643695042108,1,1
West,Online,5G,Basic,Existing,1,1,1,1,0,135.66197233726172,0,0
South,Online,Fiber,Basic,New,1,1,1,0,1,126.79881802729165,1,0
South,Phone,Fiber,Premium,Existing,1,0,1,1,1,96.12548421212881,0,0
South,Store,Fiber,Premium,Existing,1,1,1,1,1,86.00047630889907,3,0
South,Online,Fiber,Standard,Existing,1,1,0,1,0,110.52467552381782,0,0
North,Phone,DSL,Basic,Existing,0,1,1,1,1,50.65403229803982,1,0
South,Online,DSL,Basic,Existing,1,1,1,1,1,115.38654980221614,0,0
North,Phone,5G,Basic,Existing,1,1,1,1,0,194.5141553472884,1,0
South,Online,5G,Basic,New,1,1,0,1,1,48.62339819097956,1,0
East,Store,Fiber,Basic,Existing,1,1,0,1,0,64.47099208666656,0,0
West,Online,Fiber,Basic,New,0,1,1,1,0,140.8559839640264,1,0
South,Online,Fiber,Basic,Existing,1,0,1,1,1,153.18190383065806,0,0
East,Store,DSL,Standard,New,1,1,1,1,0,116.0435212368439,1,0
South,Store,Fiber,Standard,New,1,1,1,1,0,186.69101877295037,1,0
South,Online,5G,Basic,New,1,1,1,1,0,117.0734395279978,3,0
South,Store,Fiber,Basic,Existing,1,1,1,1,0,57.49688791692506,1,0
East,Store,DSL,Standard,Existing,1,1,0,1,0,116.63776755558332,0,0
West,Phone,Fiber,Standard,New,1,1,1,1,0,122.35529475001997,0,0
East,Store,DSL,Basic,New,1,1,1,1,1,108.60074512857238,0,0
West,Store,DSL,Basic,New,1,1,1,1,1,186.33265228553165,0,0
South,Online,DSL,Standard,New,1,1,0,1,0,116.67680649895674,1,0
North,Online,DSL,Standard,New,1,1,1,1,1,150.7905379176774,1,0
South,Phone,5G,Basic,New,1,1,1,1,1,121.38316668179263,0,0
West,Online,DSL,Standard,Existing,1,1,1,1,0,156.24335061632164,0,0
East,Store,5G,Basic,Existing,1,1,1,1,0,57.42655991547977,1,0
South,Store,5G,Premium,New,1,1,1,1,1,191.18583997231167,1,0
East,Store,Fiber,Basic,Existing,1,1,0,1,0,137.8805276613815,2,0
East,Online,Fiber,Basic,New,1,1,1,1,0,89.24040042724559,1,0
East,Store,DSL,Basic,New,0,1,0,1,1,77.32999857075156,1,0
South,Store,Fiber,Standard,Existing,1,1,1,1,1,158.03517438928063,1,0
East,Phone,DSL,Basic,New,1,1,1,1,1,82.76980428426828,3,0
East,Phone,Fiber,Basic,Existing,1,1,1,1,0,111.81999491232824,1,0
South,Phone,DSL,Standard,New,1,1,1,0,1,138.67310920460216,1,0
East,Online,Fiber,Premium,New,1,1,1,1,1,177.2409152419852,0,0
South,Store,Fiber,Premium,Existing,1,1,1,1,1,172.68022184256907,1,0
West,Store,5G,Standard,Existing,1,1,0,1,1,146.73501500533297,1,0
West,Store,Fiber,Basic,Existing,0,1,0,1,0,82.39767665399988,2,1
West,Phone,Fiber,Premium,New,1,1,1,1,0,65.90738378479975,1,0
East,Store,DSL,Premium,Existing,1,1,1,1,1,127.27049426543664,0,0
North,Store,5G,Standard,New,1,1,1,1,0,181.04290225421187,0,0
North,Store,DSL,Premium,New,1,1,1,1,0,105.33210863691835,1,0
East,Store,Fiber,Premium,Existing,1,1,0,0,0,157.91983234424413,0,1
North,Store,DSL,Standard,New,0,1,1,1,0,173.1260000345842,2,0
South,Online,5G,Premium,Existing,1,1,1,1,1,82.00593929142278,1,0
North,Store,DSL,Basic,Existing,1,1,1,1,0,194.2951716427577,0,0
East,Online,Fiber,Standard,New,0,1,1,1,1,80.8035798493796,2,0
East,Store,DSL,Basic,New,1,1,1,1,1,134.30026947389698,0,0
South,Online,Fiber,Basic,Existing,1,1,1,0,0,146.88035461965114,0,0
West,Store,5G,Standard,Existing,1,1,1,1,0,128.4809481562957,1,0
East,Store,5G,Premium,New,1,1,1,1,0,139.44890780981814,0,0
South,Store,DSL,Standard,Existing,1,1,0,1,0,73.78598183963925,2,0
North,Store,5G,Premium,New,1,1,1,1,1,63.093307271139416,2,0
North,Phone,DSL,Basic,New,1,1,0,1,0,42.46998479539889,0,0
South,Store,Fiber,Premium,Existing,1,1,1,1,0,137.40743127240466,2,0
South,Online,DSL,Basic,New,1,0,1,1,1,187.83392201315917,0,0
East,Phone,Fiber,Basic,Existing,1,1,1,1,0,148.90248043777342,1,0
North,Phone,5G,Basic,Existing,1,1,1,1,0,144.16265716202213,0,0
South,Store,Fiber,Standard,New,1,1,1,1,0,125.21196230891918,0,0
North,Online,Fiber,Premium,New,1,1,1,1,1,138.9028227338219,0,0
South,Online,Fiber,Premium,New,1,1,1,1,0,155.70802665168836,1,0
North,Phone,Fiber,Premium,Existing,0,1,1,1,1,64.18862092134859,1,0
West,Online,Fiber,Basic,Existing,1,1,1,1,0,156.85749767283568,1,0
East,Store,DSL,Standard,Existing,1,1,1,1,1,64.83815674011996,1,0
North,Store,Fiber,Premium,Existing,0,1,1,1,0,87.09976978756751,1,0
West,Store,Fiber,Premium,Existing,1,1,1,1,1,94.29125652542842,0,0
North,Store,Fiber,Standard,Existing,1,1,1,1,1,85.69857207662382,0,0
North,Store,Fiber,Premium,New,1,1,1,1,0,123.9347384623793,1,0
West,Phone,Fiber,Standard,New,1,1,1,1,1,128.82307016658166,1,0
North,Store,Fiber,Standard,New,0,1,0,0,0,171.13187077542557,1,1
North,Store,5G,Premium,Existing,1,0,1,1,1,132.3459695317794,1,0
East,Phone,DSL,Standard,New,1,1,1,1,1,199.43263008323856,0,0
West,Phone,Fiber,Standard,Existing,1,1,0,1,0,151.17193370755513,0,0
West,Phone,DSL,Premium,New,0,1,0,1,0,156.7343183515398,1,0
South,Online,5G,Basic,New,1,1,1,1,1,199.6496206693617,0,0
North,Online,5G,Premium,New,1,1,1,1,0,77.46500577615225,0,0
East,Store,Fiber,Premium,New,1,1,1,1,1,143.47151216604962,0,0
North,Store,DSL,Basic,Existing,1,1,1,1,1,182.07460415658238,1,0
North,Store,Fiber,Standard,Existing,1,1,1,1,0,194.87055768028748,0,0
South,Online,5G,Premium,New,0,0,1,0,0,111.44096932755988,0,1
North,Store,5G,Basic,New,1,1,0,0,1,108.94152130355592,1,1
East,Store,DSL,Basic,Existing,1,1,1,1,0,55.15812726923773,1,0
East,Online,Fiber,Premium,Existing,0,1,1,0,1,184.67993439710273,0,1
South,Phone,DSL,Premium,New,0,1,1,1,1,189.88182868225476,1,0
North,Online,DSL,Basic,New,1,1,1,1,1,181.52223969896488,0,0
East,Store,5G,Premium,New,1,1,1,0,0,76.05910476299582,3,1
North,Online,DSL,Basic,New,1,1,1,0,1,88.27302180721928,0,0
North,Phone,5G,Premium,New,1,1,1,1,1,191.74638724915013,0,0
North,Phone,Fiber,Basic,New,1,0,1,1,1,138.27420469290863,0,0
South,Phone,DSL,Premium,Existing,1,1,0,0,1,141.17591960520681,2,1
North,Phone,DSL,Premium,Existing,1,0,1,1,0,106.72087793532799,0,0
East,Phone,Fiber,Premium,Existing,1,0,1,1,1,138.43382379622724,2,1
North,Phone,DSL,Standard,Existing,1,1,1,1,0,65.6836589329727,0,0
East,Store,Fiber,Premium,New,1,1,1,1,1,191.89824114094577,0,0
North,Store,5G,Basic,Existing,1,1,1,1,0,191.2854385320294,1,0
East,Online,5G,Basic,Existing,0,1,1,1,1,177.13914808174437,0,0
East,Store,DSL,Standard,Existing,1,1,1,1,0,80.95859728627458,2,0
North,Phone,5G,Standard,New,1,1,1,1,0,180.16142493224953,0,0
North,Store,5G,Standard,New,1,1,1,1,0,152.01839736752495,0,0
East,Online,Fiber,Premium,New,1,1,1,0,0,79.39513115835229,0,0
West,Phone,5G,Premium,Existing,1,1,1,1,1,173.65300429444403,1,0
South,Store,5G,Basic,Existing,1,1,1,0,0,54.55140909266305,0,0
West,Store,5G,Basic,New,1,1,0,1,0,154.73512646771584,2,0
West,Online,Fiber,Premium,New,1,1,1,1,0,199.58704150331627,2,0
North,Phone,DSL,Basic,Existing,1,1,1,1,1,108.97828212806164,1,0
South,Online,Fiber,Premium,New,1,1,1,1,1,139.46103573216556,0,0
West,Phone,DSL,Standard,New,1,1,1,0,1,74.63316996441748,0,0
North,Phone,DSL,Premium,Existing,0,1,1,1,1,114.6421641477151,0,0
West,Store,5G,Premium,Existing,1,1,1,0,0,57.31782003533109,2,1
West,Online,5G,Premium,Existing,1,1,1,1,1,151.2606876105421,0,0
North,Online,Fiber,Basic,New,1,1,1,1,0,163.64203286258606,1,0
North,Online,Fiber,Premium,Existing,1,1,1,1,0,134.1362125373346,0,0
North,Phone,Fiber,Premium,Existing,1,1,1,1,1,158.575528273795,1,0
South,Online,5G,Premium,New,0,1,1,1,0,150.37225840448298,1,0
West,Phone,DSL,Standard,New,1,1,1,1,0,187.67016979290955,1,0
North,Online,Fiber,Premium,New,1,1,0,1,1,116.56847855864179,0,0
East,Online,DSL,Premium,Existing,1,1,0,1,1,126.14843358682286,0,0
West,Store,5G,Premium,Existing,1,0,1,1,0,99.54528867294945,1,0
East,Online,5G,Basic,New,1,1,1,1,0,96.45417215114385,1,0
South,Store,5G,Standard,Existing,1,1,0,1,1,170.83935235259221,0,0
North,Store,5G,Standard,Existing,1,1,1,1,0,188.61909431555068,0,0
East,Phone,DSL,Premium,Existing,1,1,1,0,1,89.56122159824973,1,0
South,Online,DSL,Premium,Existing,0,1,0,1,0,107.09739153843958,0,0
North,Online,Fiber,Basic,New,0,1,1,1,0,96.3705054168183,0,0
East,Online,DSL,Premium,Existing,1,1,1,1,0,176.74404710765538,0,0
East,Store,DSL,Basic,Existing,1,1,0,1,0,191.6486302353519,2,0
South,Online,DSL,Premium,Existing,1,1,0,1,0,184.31899431314122,0,0
North,Phone,Fiber,Basic,New,1,1,0,1,0,42.11574804356619,1,0
North,Phone,DSL,Standard,Existing,1,1,0,1,1,67.63803560400723,1,0
East,Online,DSL,Premium,Existing,1,0,1,1,0,183.22646047364228,1,0
East,Store,DSL,Basic,Existing,0,1,0,1,0,124.03657464717114,0,0
East,Phone,5G,Basic,New,1,1,0,1,1,100.39720791451464,0,0
North,Phone,DSL,Premium,Existing,1,1,1,1,0,105.10796458290983,1,0
South,Store,Fiber,Basic,New,1,0,1,1,1,171.85734124173612,1,0
South,Phone,Fiber,Premium,Existing,1,1,1,1,0,169.9561828538751,1,0
North,Store,Fiber,Premium,New,1,1,1,1,0,172.5060775470911,1,0
West,Phone,Fiber,Basic,New,0,1,1,1,1,175.65603404946307,1,0
South,Store,5G,Basic,Existing,1,1,1,1,0,51.112037155901874,1,0
East,Phone,Fiber,Basic,Existing,1,1,1,1,0,161.02524637739774,0,0
West,Online,5G,Standard,New,1,1,1,1,0,137.7422215627752,1,0
West,Phone,5G,Premium,New,1,1,1,1,0,80.59679484711383,0,0
South,Phone,5G,Premium,Existing,1,1,1,1,0,134.80777962884673,1,0
West,Online,Fiber,Standard,Existing,1,1,1,1,1,149.41732282077646,0,0
West,Online,Fiber,Standard,Existing,1,1,1,1,0,131.3791556415513,0,0
South,Online,5G,Basic,Existing,1,1,1,1,0,96.41308438790526,0,0
South,Online,5G,Premium,Existing,1,1,0,1,0,79.12181380172926,1,0
West,Store,Fiber,Standard,Existing,1,1,1,1,0,53.8091736351319,0,0
East,Store,DSL,Standard,Existing,1,0,1,1,0,49.10241884080225,0,0
North,Phone,DSL,Premium,New,0,1,1,0,0,96.38991339475324,1,1
West,Phone,DSL,Premium,New,1,1,1,0,0,77.84536075239474,0,0
West,Phone,Fiber,Premium,Existing,1,1,1,1,1,119.15112357522013,0,0
East,Store,Fiber,Basic,Existing,1,1,1,1,0,130.1832575446099,1,0
West,Phone,5G,Standard,Existing,1,1,1,1,0,100.74064281868644,0,0
West,Phone,Fiber,Basic,New,1,1,1,1,1,100.82508349368494,1,0
North,Store,Fiber,Premium,New,1,1,1,1,1,159.74363731777657,1,0
North,Phone,Fiber,Premium,Existing,1,1,1,1,0,40.94822648680642,0,0
North,Store,5G,Standard,Existing,0,1,1,1,0,199.6497148243245,0,0
South,Store,5G,Basic,New,0,1,1,1,0,110.55010112834017,2,0
South,Online,DSL,Basic,New,1,1,0,0,1,133.95850067814476,0,1
North,Online,DSL,Basic,New,1,0,1,1,0,78.99482306788272,1,0
North,Store,Fiber,Premium,Existing,1,1,1,1,0,73.55315523267471,0,0
South,Store,Fiber,Standard,Existing,1,1,1,1,0,147.6477099665686,3,0
East,Online,5G,Basic,New,1,1,1,1,0,195.63335610457034,0,0
West,Phone,DSL,Premium,Existing,1,1,0,1,0,185.3405784880413,0,0
West,Phone,DSL,Premium,Existing,1,1,1,1,0,189.0908853727979,0,0
North,Phone,DSL,Basic,Existing,1,1,1,1,0,121.299445607336,0,0
East,Store,Fiber,Standard,New,1,1,1,1,0,97.43062470191316,1,0
South,Online,Fiber,Standard,New,0,1,1,1,1,162.54429460718222,2,0
North,Phone,Fiber,Basic,New,1,1,0,1,0,126.75139301440103,0,0
East,Online,5G,Premium,Existing,1,1,0,1,1,170.09852350950354,0,0
East,Online,DSL,Premium,Existing,1,0,1,1,1,151.83364343710377,0,0
East,Store,5G,Basic,New,1,1,1,1,1,98.20005727913623,0,0
South,Phone,DSL,Premium,Existing,1,1,1,1,1,50.93902992147637,0,0
South,Online,Fiber,Premium,New,1,0,1,1,0,87.16965966716285,3,1
West,Store,5G,Basic,Existing,1,0,1,1,0,172.90449442713825,0,0
West,Store,5G,Premium,Existing,1,1,1,1,0,113.82577892018537,0,0
East,Store,Fiber,Basic,Existing,0,0,1,1,0,171.43493201548125,1,1
East,Phone,DSL,Basic,Existing,1,1,1,1,0,151.643274920713,4,0
South,Phone,DSL,Basic,Existing,1,0,1,1,1,89.42898270589592,1,0
West,Store,DSL,Premium,New,0,1,0,1,1,110.58889797312241,2,1
East,Phone,DSL,Basic,New,0,1,1,1,0,145.08404165170603,2,0
West,Phone,Fiber,Premium,Existing,1,1,1,1,1,180.34298832637046,1,0
West,Online,Fiber,Basic,New,1,1,1,1,1,46.310118557904474,1,0
East,Store,Fiber,Standard,Existing,1,1,1,1,0,198.7367770927206,0,0
South,Store,Fiber,Premium,Existing,1,1,1,1,1,105.19871630040241,0,0
East,Phone,5G,Premium,Existing,1,1,1,0,0,60.79951680212357,1,0
East,Store,5G,Premium,New,1,1,1,1,1,92.99980601477745,1,0
West,Store,5G,Standard,Existing,1,1,1,0,0,167.3203892246519,1,0
East,Store,Fiber,Basic,Existing,1,1,1,1,1,131.8853516409107,1,0
South,Phone,DSL,Standard,New,0,1,1,1,0,57.734139543185194,0,0
East,Phone,5G,Basic,Existing,0,0,1,1,0,102.12511950810311,0,1
South,Phone,5G,Basic,New,1,1,1,1,0,48.87398161378009,0,0
South,Online,Fiber,Basic,New,1,1,1,1,1,50.67297492358389,1,0
West,Store,DSL,Basic,New,1,1,1,1,1,75.333645336491,0,0
North,Online,DSL,Basic,New,1,1,1,0,1,96.19739580503196,1,0
North,Phone,DSL,Standard,New,1,1,0,1,1,150.91352642413636,0,0
West,Online,Fiber,Premium,New,1,1,1,1,0,42.73009466783318,1,0
East,Store,DSL,Standard,New,1,1,1,1,1,90.4434999540816,2,0
West,Store,5G,Premium,Existing,1,1,1,1,0,97.20160624245132,0,0
South,Phone,5G,Premium,Existing,1,0,1,1,1,89.53659183030949,1,0
North,Phone,5G,Premium,Existing,1,1,1,1,1,62.76725765948207,0,0
West,Online,Fiber,Standard,Existing,1,1,1,1,1,177.73655120803838,0,0
East,Phone,DSL,Basic,Existing,1,1,1,1,1,91.39161890820554,0,0
West,Online,Fiber,Basic,Existing,1,1,1,1,0,175.11527355537464,2,0
North,Store,DSL,Premium,Existing,0,1,1,1,0,70.39666897045477,1,0
West,Store,Fiber,Basic,Existing,1,1,1,1,0,155.6348617990968,0,0
West,Store,5G,Basic,New,1,1,1,1,1,72.08814092380776,1,0
North,Store,Fiber,Standard,Existing,0,0,0,1,1,94.76482050729106,4,1
South,Store,Fiber,Basic,Existing,1,1,1,1,0,148.3903771919404,1,0
South,Online,Fiber,Basic,New,1,0,1,1,1,127.68033889961593,0,0
North,Store,5G,Standard,New,1,1,1,1,0,82.67634706506024,1,0
West,Online,Fiber,Basic,New,1,1,1,0,1,181.00565870749432,1,0
North,Store,Fiber,Premium,Existing,1,1,1,1,0,115.59846555785731,0,0
South,Online,5G,Standard,New,1,1,0,1,1,166.15015041125076,2,0
East,Online,DSL,Basic,New,1,1,0,1,0,177.94043516864332,1,0
West,Online,Fiber,Basic,New,1,1,0,1,0,111.99114040905621,0,0
South,Phone,5G,Standard,New,1,1,1,1,1,93.2904703667124,2,0
West,Online,Fiber,Premium,Existing,1,1,1,1,1,128.55281424286943,2,0
North,Online,5G,Standard,New,1,1,1,1,0,53.19225516229237,0,0
East,Store,DSL,Premium,Existing,1,1,1,1,0,149.40614727545446,0,0
North,Online,DSL,Standard,New,1,0,1,1,0,160.69303799480275,0,0
East,Online,Fiber,Basic,New,1,1,1,1,1,56.9862296837759,0,0
West,Phone,5G,Standard,New,1,1,1,1,1,87.40195640461309,0,0
West,Store,DSL,Standard,Existing,1,0,1,0,1,162.725925334327,0,1
North,Phone,DSL,Premium,New,0,1,1,1,0,90.63241725758405,4,0
East,Phone,5G,Standard,Existing,1,1,1,1,0,138.2625461174157,2,0
East,Phone,Fiber,Premium,New,1,1,1,1,1,136.1750189328393,1,0
West,Online,DSL,Standard,Existing,1,0,1,0,0,81.490551613297,1,1
North,Phone,DSL,Basic,Existing,1,1,1,1,1,162.51767401661084,0,0
East,Phone,DSL,Standard,New,0,1,1,1,0,119.0442607013806,0,0
West,Store,Fiber,Basic,New,1,1,0,1,0,59.2265106646434,2,0
South,Store,DSL,Premium,New,1,1,1,1,1,56.27909670878857,1,0
North,Store,5G,Premium,Existing,1,1,1,1,0,186.77756677550053,1,0
South,Store,Fiber,Premium,New,1,1,1,1,0,101.14200072803172,1,0
North,Phone,DSL,Premium,Existing,1,1,1,1,1,128.63812824394464,1,0
West,Store,5G,Standard,Existing,0,1,1,1,1,142.53818104080602,0,0
East,Online,5G,Standard,Existing,0,1,1,1,1,155.84661746133787,2,0
East,Phone,Fiber,Standard,Existing,1,1,1,1,1,106.11828903739408,0,0
East,Store,5G,Basic,Existing,1,1,1,1,0,118.1000938261281,1,0
North,Phone,Fiber,Standard,Existing,1,1,1,1,0,156.9066124317679,0,0
West,Store,Fiber,Basic,Existing,1,1,1,1,0,145.273898306391,1,0
South,Phone,Fiber,Basic,New,1,1,0,1,0,138.8186989786551,2,0
West,Store,5G,Standard,New,1,1,1,1,1,102.06484820259999,1,0
South,Online,Fiber,Basic,Existing,1,1,1,1,0,194.51349451596985,0,0
North,Store,Fiber,Premium,New,1,1,0,1,1,69.52535632989697,1,0
North,Phone,5G,Standard,New,1,1,1,0,1,58.65837785638723,0,0
South,Phone,Fiber,Standard,Existing,0,1,1,1,1,85.74610176933024,0,0
South,Online,DSL,Basic,New,0,1,1,1,0,80.25578015452687,2,0
South,Phone,5G,Standard,Existing,1,1,1,1,1,193.73631212159955,0,0
West,Online,5G,Standard,Existing,0,1,0,1,0,41.339347840305436,0,0
South,Phone,5G,Basic,New,1,1,1,1,0,180.81486632321148,2,0
North,Phone,DSL,Standard,Existing,1,1,1,1,1,105.0190293866285,0,0
North,Online,Fiber,Standard,Existing,1,1,1,1,0,130.79294304618685,2,0
East,Phone,5G,Standard,New,1,1,1,1,1,150.96742964435828,1,0
South,Phone,5G,Basic,New,1,1,1,1,0,47.18976923054793,0,0
